rank,From,benefit_eth,points_rounded,points
1611,0xb8f4ef0da118acdea2a234388b95ca0162855a3a,0.006,195,193.8805849
1612,0xb90e1e0468df8be3b0855d1eb8410033a1d87a4f,0.006,195,193.8805849
1613,0xbb04555c9095b610381d942a6dfa3eac0e354eb5,0.006,195,193.8805849
1614,0xbb0b4c35223ac7c47aa6d9195c0700018dc689f0,0.006,195,193.8805849
1615,0xbb494e04d1d319bc897631eaaa52a7ab037d1620,0.006,195,193.8805849
1616,0xbcc1baf50b671cb46a8297283d539c1a4cb5d184,0.006,195,193.8805849
1617,0xbccea1323292e5601099c8c1e77c0c9128a42a31,0.006,195,193.8805849
1618,0xbd65fcaea9dedecc5c14f4c16aac133cc9afbd65,0.006,195,193.8805849
1619,0xbec97aa0cc23ac1b2ac02dd390fc382e359f26a7,0.006,195,193.8805849
1620,0xbee5680e505e9f6088a46895f9ab9d93f84494bb,0.006,195,193.8805849
1621,0xbef1bef9b5af23177ec5cc8fe632eac583658496,0.006,195,193.8805849
1622,0xbf28adc78cac9f6e77ef23417770d06f761aaed1,0.006,195,193.8805849
1623,0xbf6f17bb8f1121a65ba0dd4f694647be983b4caa,0.006,195,193.8805849
1624,0xbf8dc213044ad131614da758ee1ce9d99843f9a8,0.006,195,193.8805849
1625,0xbfd0377289ab6680c9b0c2b1a8c001c9492b1277,0.006,195,193.8805849
1626,0xc017dff072b569ff3c6073e2cd5bb3516cde0ee1,0.006,195,193.8805849
1627,0xc065ddb96f2c2eff9d726188517db53d8e58e93e,0.006,195,193.8805849
1628,0xc07d70091d5a143afc3885a39b1c73e346e8bc70,0.006,195,193.8805849
1629,0xc0848bd2ce2af2a81ca87565eb8867d618a95396,0.006,195,193.8805849
1630,0xc292a69138cc7d7f1b3496836ecec91e10f4b0a9,0.006,195,193.8805849
1631,0xc2e901ce4f3f8ce06d7ddd550b9107cb337427bb,0.006,195,193.8805849
1632,0xc33c7cbfb31c3c34af1f0b76444f1de336040fb4,0.006,195,193.8805849
1633,0xc389ef9095d1f502a503d608879204bcb8443eae,0.006,195,193.8805849
1634,0xc4db131e77202220b1433f809d2efc37bab80fe0,0.006,195,193.8805849
1635,0xc535368ab84b61e6b40924696a38651457b464f7,0.006,195,193.8805849
1636,0xc5dc4a390db623a4a633dc2378a1e386ce67275f,0.006,195,193.8805849
1637,0xc6d884b051a03035f309bdd8b046e42f525d33ce,0.006,195,193.8805849
1638,0xc72e42a3680ce013d22ca310e12c9dcb31485540,0.006,195,193.8805849
1639,0xc7ac2aa5eff90365829d27621a6a1eb08bdb5cfd,0.006,195,193.8805849
1640,0xc86032b480d521c6ed1acfdb966b83675dc8ee81,0.006,195,193.8805849
1641,0xc952c1093653f0b96cc07b082cacffd286cb70c8,0.006,195,193.8805849
1642,0xc95a60e7e914d6cf5774a8b23c02fe498a3dd56f,0.006,195,193.8805849
1643,0xc9c238800bdd2082a440e8d222ab6e525c621c5d,0.006,195,193.8805849
1644,0xcaf84d2929dd0d56f5820b4e86fe588c899d3204,0.006,195,193.8805849
1645,0xcb0f496a19f7b273d0325548dd3185e959da86aa,0.006,195,193.8805849
1646,0xcb2fe239aa3b94a134a6087da6469495fccc195d,0.006,195,193.8805849
1647,0xcb3c39b06e0b2a6b0e8f44ccddc285420aca3029,0.006,195,193.8805849
1648,0xcb43e57327a03e0e8a7e7eb46418a4d679141a8b,0.006,195,193.8805849
1649,0xcb575513893869f3871192d2e2ae7ee1c3b4009a,0.006,195,193.8805849
1650,0xcb9fbcf0b7a9ae3f5a57c5521421e5852be03d02,0.006,195,193.8805849
1651,0xcbb161f3fdd81ef49ce0a182dfa3b66e556b0438,0.006,195,193.8805849
1652,0xcbd97d6eb44f00e3e323955a3797889ec9d356dd,0.006,195,193.8805849
1653,0xcc1561a3826b30280e2f052574094042fde2fcea,0.006,195,193.8805849
1654,0xcc4f28ef3ac01da55b619fdf1d1b7f55530565ba,0.006,195,193.8805849
1655,0xcd2706dc62b5a6c85b6c3dbe363f5ab45de7ca61,0.006,195,193.8805849
1656,0xcd8e5d55e5579a6b8ebbb378fa5a052689c7776b,0.006,195,193.8805849
1657,0xcdee4ee8de1b84b4f3dc942dcea1e92dc5a3e9d0,0.006,195,193.8805849
1658,0xce116f5c744ae32bf5440f568bb8c4ba25e35a98,0.006,195,193.8805849
1659,0xce4130c9642d6d3460c72c4c79367b6db9c91014,0.006,195,193.8805849
1660,0xce4efbaa7cddf5a32727a04b1554925353a1e171,0.006,195,193.8805849
1661,0xce8cd8689b1f9a27a9ef7addc97acb5f80b64cda,0.006,195,193.8805849
1662,0xceca021cdce325ec59646116a77fdd20a3bc57e7,0.006,195,193.8805849
1663,0xcee15e46c0028819a025b41e5229c45ae3233468,0.006,195,193.8805849
1664,0xcf4724095034ae9e496419ab4ea7c321c1279700,0.006,195,193.8805849
1665,0xcf4be81b7711de5588f28aec3b95b6709e88d4ba,0.006,195,193.8805849
1666,0xcf69e37431edf28f5831ea2bd9a198e655c4cca1,0.006,195,193.8805849
1667,0xcfbc52bdf08a17eff84cb7a4579c3874604ad8e9,0.006,195,193.8805849
1668,0xcffafce1d8d2fcc9112552aafb6f7dd803917611,0.006,195,193.8805849
1669,0xd058e0f7fb7443c3a4f35a8bf7446a65a484e657,0.006,195,193.8805849
1670,0xd064d426eed4f60f5ff264471615c44e87fe7c18,0.006,195,193.8805849
1671,0xd096b734e0795beefcaadfdfc4e7c97ddbfc1006,0.006,195,193.8805849
1672,0xd0be9ecfcaeb1f7d056f8c572df47686bd2654f6,0.006,195,193.8805849
1673,0xd11f7c0da8221fba5b48aeee64b39b0bf78a0177,0.006,195,193.8805849
1674,0xd126701a627c9ab06906537c38efd23e13bef570,0.006,195,193.8805849
1675,0xd12dea4d4112c9d1bd984e5e55dcf7eaf42ff486,0.006,195,193.8805849
1676,0xd12e321ed64e895d3b46990b1bb3821fa6c3e746,0.006,195,193.8805849
1677,0xd1335fb12272cfdb5781421230f2de80d1e51cb8,0.006,195,193.8805849
1678,0xd1bec6ab4e8de1a845cf0b1ffe3430e9c7ac19b2,0.006,195,193.8805849
1679,0xd2a7d8ec1466cb3c531eac23819ca9fc249f35d8,0.006,195,193.8805849
1680,0xd2b94396d530f13151c964b251e38a055c0ddd0f,0.006,195,193.8805849
1681,0xd326bc150b2b7000758b4ad1d851caa96dc400d0,0.006,195,193.8805849
1682,0xd3461747737219de562779992cdc9f61bae04869,0.006,195,193.8805849
1683,0xd35ccfa3f35e3880b256eaab28d6b2728b4933c3,0.006,195,193.8805849
1684,0xd392993a97967ed974ba298d4f5f902518705cb7,0.006,195,193.8805849
1685,0xd3ac64c28221a7758427cb6d90d506c011b2986b,0.006,195,193.8805849
1686,0xd4196af30920e46a099f18b64795af0f7e28a427,0.006,195,193.8805849
1687,0xd4372e83b98063ef6fa6801a3fa995b9af165d84,0.006,195,193.8805849
1688,0xd4d7552f7fe858c8f680dfd5240ef2e7c5558f79,0.006,195,193.8805849
1689,0xd4ea81630b7e357477ab02e287cf8481cb3ed7d4,0.006,195,193.8805849
1690,0xd52c001ac862edf716a07c9ef5ea7315de19e635,0.006,195,193.8805849
1691,0xd5462266850793bf5a558f39053a70fc9ec4a695,0.006,195,193.8805849
1692,0xd557c8d7f35b894323641356488cc7f84e135f2d,0.006,195,193.8805849
1693,0xd595ec6294ccf917a3fa9a9b082e19797635a28c,0.006,195,193.8805849
1694,0xd5bef39758a3aef7b50b8450422a41203e3cfacb,0.006,195,193.8805849
1695,0xd5cf19f4f47d3dc83a8ccd226383ea8da0450be6,0.006,195,193.8805849
1696,0xd61425dd1598f88c73f37183e18d7c91200e362d,0.006,195,193.8805849
1697,0xd6331135f505d2b77963d73288c392bd2f4a429d,0.006,195,193.8805849
1698,0xd649aa4fdf218a6c403526a3dec175e64cd5dca9,0.006,195,193.8805849
1699,0xd659006d4d6cd3a0735cec94966ce783f9f92700,0.006,195,193.8805849
1700,0xd680ccc72606c09278cfb3ce59314b1753c45120,0.006,195,193.8805849
1701,0xd72c44d5f76086a17220261baf18c8714521fd8b,0.006,195,193.8805849
1702,0xd73f9462e27423cc71d18ad2a6b862d647cd1cda,0.006,195,193.8805849
1703,0xd7aa6f508cc5eca24cd9ad07764ceb94f2ca2771,0.006,195,193.8805849
1704,0xd7c6d3563e5127ba00f72e79bc1b1e4de0f449ec,0.006,195,193.8805849
1705,0xd837fea08a98a5fe2d204852c687c17a5c64c793,0.006,195,193.8805849
1706,0xd93cc35318bcda1ef6bedb1141c678c92a8c2bae,0.006,195,193.8805849
1707,0xd9fdbc800b8f5078e5b4f931389ac29a9117f98f,0.006,195,193.8805849
1708,0xda1de147d907b04383b145ec7d446d1cb3cefe92,0.006,195,193.8805849
1709,0xda7d200f83d842d776c23bbbe000d9f975f04eb5,0.006,195,193.8805849
1710,0xda7ea731e00e5ae0f5e8226a1100daccdfc4c686,0.006,195,193.8805849
1711,0xdb1143552fa96f4093865bfbbec059cbdf24dd07,0.006,195,193.8805849
1712,0xdb226eb2fd02aec4233b270d57278b2e4d3a504d,0.006,195,193.8805849
1713,0xdb69616c89c45af8c359ea2177e4ecd99a8895ba,0.006,195,193.8805849
1714,0xdbd3e98b1d0028091e082a2404a7a2083488edbb,0.006,195,193.8805849
1715,0xdc12335c6165002d0cb9ca130910c411b7307c90,0.006,195,193.8805849
1716,0xdc3c3b892389f15cd0cc08d5aaffeadd84ff0a65,0.006,195,193.8805849
1717,0xdcb006571a353b4a35deee32cff9ccc88228d39b,0.006,195,193.8805849
1718,0xdcc16edc8dd37f164d26d85b466c730e7e3a960f,0.006,195,193.8805849
1719,0xde3b9575f353b34d26405037ed65cdff25fe1791,0.006,195,193.8805849
1720,0xdef0c9b46298e78efcdfc8559d95c910f2251474,0.006,195,193.8805849
1721,0xdefabb858a4f6de08f0e654064516891eaca71e9,0.006,195,193.8805849
1722,0xe00b453e5d3e86835b7680817f8d481d83002cb0,0.006,195,193.8805849
1723,0xe0229c6a661303fcee2ffdf6d0c3470c5f92c63b,0.006,195,193.8805849
1724,0xe0307dd6fd9b1ee7e6265a35e2e91fd36cd42920,0.006,195,193.8805849
1725,0xe066215b3bce52e7c047e2cfa6b6c34e0cbff3e6,0.006,195,193.8805849
1726,0xe06efc4ee71219d7982416c325d742f85666ae52,0.006,195,193.8805849
1727,0xe075808ab0efdbca85bd6cf43130298f04a55f72,0.006,195,193.8805849
1728,0xe0af1ef938535abd6435dd63e6bfb924171a0b5d,0.006,195,193.8805849
1729,0xe0bf240e56ca56ea7c65303b72f19f639061a4ec,0.006,195,193.8805849
1730,0xe0c20569f4f4c30a0471abb6a83954965da5638f,0.006,195,193.8805849
1731,0xe1e410e80cae37f5a81ca7ddd7d68a9df1b358f1,0.006,195,193.8805849
1732,0xe1eeb42b3cd3729fd7f00f3020ee86dd1d845d94,0.006,195,193.8805849
1733,0xe24d6f2360522e00a29f04f0046964f60909b52f,0.006,195,193.8805849
1734,0xe29e19391711f8323c66d307adc1d94a2e1ffedb,0.006,195,193.8805849
1735,0xe2c42c261c5407933e0c38400fb72e03fa0fd173,0.006,195,193.8805849
1736,0xe46a4091433a914ebc74b1f7f2fdbffe1dbe9e7c,0.006,195,193.8805849
1737,0xe49719f61d2d5e82d9a1b182c7a64344d867b225,0.006,195,193.8805849
1738,0xe4e383a0740510921be54400e85183e0dd9bf7c4,0.006,195,193.8805849
1739,0xe783b32ea7d8e0542ab4a1f4168b9f194000971b,0.006,195,193.8805849
1740,0xe7b4b7b8bcb3e2f79b7f0c04be02520afdce4ab8,0.006,195,193.8805849
1741,0xe7bdec52b8438fb6f335e076f5f940550e214847,0.006,195,193.8805849
1742,0xe7cd86e7828adec50119af97a6cf5d93f021cc1a,0.006,195,193.8805849
1743,0xe82901097477c87e174aa6c435128e51860a2f27,0.006,195,193.8805849
1744,0xe851a15f4c6cf85db91e38514ccd81c9f5d3b922,0.006,195,193.8805849
1745,0xe8be923f2d99f95db7b5032ce828aa41ffc485bb,0.006,195,193.8805849
1746,0xe92efa56165347467fc315dfeeb87db559d06711,0.006,195,193.8805849
1747,0xe9f02e8238cb82a6c5becce24cfbc1ad27b0d44b,0.006,195,193.8805849
1748,0xea0e77f76dfd94ad4e977f9dcf1465ee04100f40,0.006,195,193.8805849
1749,0xea799c61832eba93975dff99dae2ba60e20d14e6,0.006,195,193.8805849
1750,0xeb2ebe596e0ef45adf5bb4ea99aaeb6b1bc712cb,0.006,195,193.8805849
1751,0xeb73ab933ffccf1620313b3c9733594e7951611b,0.006,195,193.8805849
1752,0xebb3faae87286f3cadc4dcd5ccc6b6290df4cd23,0.006,195,193.8805849
1753,0xec215034fb60eed805f6a29454e0756bf4e850f5,0.006,195,193.8805849
1754,0xecbfeac7de64e5a816e49d63315200b6f291706b,0.006,195,193.8805849
1755,0xed6099cad4ab65b5ea429c2b6c8bf4739b3722a8,0.006,195,193.8805849
1756,0xeda0aac3fb849999512d418dab6bf4b845337414,0.006,195,193.8805849
1757,0xedad5f0cc214bdd129c21c0c4b7c46e0adb0a3b7,0.006,195,193.8805849
1758,0xee053f425d359d0433f34484970790af9464e036,0.006,195,193.8805849
1759,0xee1884680d517f6dc7517f6ebd03ec7d8f1e3a1d,0.006,195,193.8805849
1760,0xee6d4b53345384450ff776707cabc75e3bfcfcce,0.006,195,193.8805849
1761,0xee87d07712b32a89b518944d268ba0ee72273f87,0.006,195,193.8805849
1762,0xeed0b1020a78976e0824dbfa610cbe2971906e4b,0.006,195,193.8805849
1763,0xef6f05dd845ff7881c3f14c5187d35f0bf23e793,0.006,195,193.8805849
1764,0xef92c48bc743b254230aee489f479b7a5b762998,0.006,195,193.8805849
1765,0xef98d126b390fa9905e3ee351c13272a69407d1e,0.006,195,193.8805849
1766,0xefdf496a4f81bc8d47088443c5f6dc5709bd2093,0.006,195,193.8805849
1767,0xf03f442c19da7607bb503128f0377dadffa685c4,0.006,195,193.8805849
1768,0xf06ee7e41f1ad778e33eb0f7e7cfcb2aabf0e034,0.006,195,193.8805849
1769,0xf0a32b14fbee38884acc0fd6b98d3ee8709dc163,0.006,195,193.8805849
1770,0xf175e6aa9cadcc2d2144e4603d6abd6fb1d95e57,0.006,195,193.8805849
1771,0xf1ea586471a192b3670ffa6d45cdbf45dc67f0bb,0.006,195,193.8805849
1772,0xf1f3f9a37d1e03e256edc815ec698b924596966f,0.006,195,193.8805849
1773,0xf295cab56a837997ab971ae698cfc10b0d5186fc,0.006,195,193.8805849
1774,0xf2bd2ab4f71560181e1002dde444661f6d5ae83a,0.006,195,193.8805849
1775,0xf33549ec57020e0b69fd9dbec357cf534d9f9ae6,0.006,195,193.8805849
1776,0xf33bfe6dd49b66a1ad24b253aad592212968230c,0.006,195,193.8805849
1777,0xf34820c782b2f564a5940f3acfb0a2fcc12fe1a7,0.006,195,193.8805849
1778,0xf383c62daa5b8faf07cf4bce80fce70d78a301c0,0.006,195,193.8805849
1779,0xf3e30382c4f2a057b094c85f0eb635969abb9db7,0.006,195,193.8805849
1780,0xf3e4540f8e9c67d3410c7759361ec8cff8f843de,0.006,195,193.8805849
1781,0xf3eeef9d5c9739daa3f15bbc3874a627d3962d5c,0.006,195,193.8805849
1782,0xf4272ea8ec4647f767d5ddc17d746098258bc22e,0.006,195,193.8805849
1783,0xf483bc3a9b6311a5be488df9fb17b30d75ee0c9e,0.006,195,193.8805849
1784,0xf4ae12698ec7e84cea27e6b6e8a04644ba82a226,0.006,195,193.8805849
1785,0xf60d1a6ef4d6c75c676c52f9f4183758b486a25e,0.006,195,193.8805849
1786,0xf6214110b142d3cbb222e81080e943f42f948e05,0.006,195,193.8805849
1787,0xf622086453605e8db8c6ee60e481f8e159c9dd38,0.006,195,193.8805849
1788,0xf626c4159805e2f006466a20b13ba811025753ac,0.006,195,193.8805849
1789,0xf66d04fe08bfbd1fbe162c55f2ad7b2d2523eef9,0.006,195,193.8805849
1790,0xf6cd5dc4092bf21c85de46ddd6d2c6dad2f0dc20,0.006,195,193.8805849
1791,0xf6d47917cde24492452fdfae3fe36e98f9e29ded,0.006,195,193.8805849
1792,0xf6edfcab9853e49443cc1dc2425369f29ac38367,0.006,195,193.8805849
1793,0xf7089c19c1a204a04e81718c3b7a58c7d146c349,0.006,195,193.8805849
1794,0xf71e3afabfb3266e030ad6c4349f67cea8fb4eb8,0.006,195,193.8805849
1795,0xf7207e0d7537c72533a3024bfbd95d421ef8dde9,0.006,195,193.8805849
1796,0xf7c7daeaa5373002759af83af22b395fea63187a,0.006,195,193.8805849
1797,0xf82ff842b38c006a08d5692ba9ad292e31e9da6f,0.006,195,193.8805849
1798,0xf855f9b768155eb2c107a1e72410a3496d57aec9,0.006,195,193.8805849
1799,0xf8767c0d245c7e5440a86e52d1da2c5cb57cf87e,0.006,195,193.8805849
1800,0xf89292c10469b25c2e0013f6f442148f095b2962,0.006,195,193.8805849
1801,0xf94dd96efe9165a52c3ef172ea6ec2b6fb1012e8,0.006,195,193.8805849
1802,0xfabb4f3885a013b4ab1f20414038a265dd6be647,0.006,195,193.8805849
1803,0xfbd743616e83b6ce90f5d02e90db174965fe5943,0.006,195,193.8805849
1804,0xfc1e44ecc973e8e27fbe0dd3ec71b39f7c9ce110,0.006,195,193.8805849
1805,0xfc3d01db2ae87f5905ea0f1558145afb06b094e5,0.006,195,193.8805849
1806,0xfca3b1792a43b58e489bc5a8564e88dec0c1e5a2,0.006,195,193.8805849
1807,0xfca3b4900a0a2dfcb2d149df57414e8a666de690,0.006,195,193.8805849
1808,0xfca422e077b44ad1738d9b656afbe97b913ef623,0.006,195,193.8805849
1809,0xfced1c2e8ea31af5b530652ab14270ff7003b1db,0.006,195,193.8805849
1810,0xfdd221ee66e46eb896607240fa6e1f761b5f71b8,0.006,195,193.8805849
1811,0xfe07ae79e9073731a538fcf3880b31a8c9ee308a,0.006,195,193.8805849
1812,0xfe2f33d25e90632503b556b3f5bebc1a3f12376b,0.006,195,193.8805849
1813,0xfe430103ef20ffc625e40d95a1801a197326613b,0.006,195,193.8805849
1814,0xff39d95ca859b890bb25531157d8ddbf054aad97,0.006,195,193.8805849
1815,0xff3df251d272d8caeb5daa2bc51d686aeb1e0768,0.006,195,193.8805849
1816,0x004416db0de8c2cf2c0201a0862d8578db7f74a2,0.003,100,98.06809135
1817,0x0064aa9577aae39ba3f909990ccc71412299a9cf,0.003,100,98.06809135
1818,0x0076a4f9cc8b3b47fcc54d7cf5d9c48258d06182,0.003,100,98.06809135
1819,0x0091345e0365fd96f392c43d700f588568b0c4d1,0.003,100,98.06809135
1820,0x00f15cddb5e1e1b0edd607723c779cfdf2f6c4f0,0.003,100,98.06809135
1821,0x00fe9b73ef415bcaab942ef214cd7c7be88514de,0.003,100,98.06809135
1822,0x016f6b44a30567d74f57df849d51e8719a21c485,0.003,100,98.06809135
1823,0x01fc8567f45337296235e5f01b047c05e36a912f,0.003,100,98.06809135
1824,0x02095b10dcabe581d8876fe9f8981209ba8c37d2,0.003,100,98.06809135
1825,0x02ceb7a329b1bbeba93c2dc700b735ffce861bf1,0.003,100,98.06809135
1826,0x03abdccbba0787df6e418942ea3b03c62b4a54d6,0.003,100,98.06809135
1827,0x046f92d4bfb21d18769b2c2c0023311b892caf92,0.003,100,98.06809135
1828,0x04f59e5cd95b1d4a0846c49743a832ab2cfd2df7,0.003,100,98.06809135
1829,0x05002005df44eaa446b92424b185525d2541ac61,0.003,100,98.06809135
1830,0x056ce63a05efc96e51c87fb2e3d6a6428edfd62d,0.003,100,98.06809135
1831,0x060b9dcf987b401e3b00c2fcb6a00fd14ebb78a6,0.003,100,98.06809135
1832,0x0685807b7747d34c1dc6522c716196b238f322f2,0.003,100,98.06809135
1833,0x068a79ef1fb05a51374d575e448579e7a29a1b75,0.003,100,98.06809135
1834,0x068dfb87579161228f6189d024c377f8c5019d3a,0.003,100,98.06809135
1835,0x069de4622716f34813d5ce42b128ab7f6e43ae30,0.003,100,98.06809135
1836,0x06b90d0a33e562a9fc3cf169224b41cc243c3039,0.003,100,98.06809135
1837,0x077f2a2ec49a949fd84ca5e655a478a76ff86e79,0.003,100,98.06809135
1838,0x07a5f1a56c20b084a3f453d4ef450f6c0af536fe,0.003,100,98.06809135
1839,0x07e12d5de5f8a87907065f251643fdfdd374b6bf,0.003,100,98.06809135
1840,0x07fb43ff437e762ec1ff5fa9468ffff13e18306c,0.003,100,98.06809135
1841,0x08d43c8187a0edda61e99dd4aa7d4dfddb44818f,0.003,100,98.06809135
1842,0x09ad31043b0b939576d5206b064ca1807c4160fd,0.003,100,98.06809135
1843,0x09b5eb8f1939cc4ee5f5a8404e98a5d649df4783,0.003,100,98.06809135
1844,0x09d5c6701bbeaf81dede5c1a8b93152afb1191fc,0.003,100,98.06809135
1845,0x0a8f317ac704a7f9c24f8af45c22ffabb4d8dc5e,0.003,100,98.06809135
1846,0x0b3903f7b1c328800436bba85da0489210bec3f2,0.003,100,98.06809135
1847,0x0baa3b3b6f7c92bdd446457b820b02252f3c4f2b,0.003,100,98.06809135
1848,0x0dd0134dc7c3115cc0cc9b1587a72789a1c59354,0.003,100,98.06809135
1849,0x0e7e007a4ca12ffed922e7a9ae3d45047592ee22,0.003,100,98.06809135
1850,0x0e9012ec2388b7145037b9f124b76b11af6732bd,0.003,100,98.06809135
1851,0x0f1dafdb3aad4939ce47e8aa803d582fcf839e1c,0.003,100,98.06809135
1852,0x0fd8e5d7664b82c4631f6dc5f92bd2c5e7ba6686,0.003,100,98.06809135
1853,0x0ff0272a906399f4868b3c5f0ffe200f03825960,0.003,100,98.06809135
1854,0x100393980f63c0bd1bdf93a10379619de71e3671,0.003,100,98.06809135
1855,0x101dbc5e1c6311d99a3be5d332cf490afc7598af,0.003,100,98.06809135
1856,0x102793196fb4f186881125b49b901ce3bc1970a1,0.003,100,98.06809135
1857,0x105527d449562a05dbb050923bdb320fb59746ae,0.003,100,98.06809135
1858,0x10e85a2da4767aef2595b9b4172f7b0479e7ef04,0.003,100,98.06809135
1859,0x129ecceaaeccf9155c4874f0048070a8a5532ab5,0.003,100,98.06809135
1860,0x12ade0df7a57a54f4553052bf55e3ddff03cd76c,0.003,100,98.06809135
1861,0x134ed33fbfa7be0748a0709ef57361fb7a0e4ffc,0.003,100,98.06809135
1862,0x14c504f35ae1d35a98a77f589e0a9544514753d4,0.003,100,98.06809135
1863,0x15810169e64803e156164c984f8c8f3bdd202e6d,0.003,100,98.06809135
1864,0x159f418c15dca8f439c22035297ea131757c629d,0.003,100,98.06809135
1865,0x15dc4bf28a22843176e8993acc4a9a8a77a006db,0.003,100,98.06809135
1866,0x1646a8dbfea74a74077f2bb19d5a8d0b395ae414,0.003,100,98.06809135
1867,0x1654fbab9631159276d83a859123d680ec46d5d8,0.003,100,98.06809135
1868,0x1675d5e5f800b117530d62b7da664dbf8bdc8f19,0.003,100,98.06809135
1869,0x16e1f10b9b4abff26fb535a87822b9e5a16cdec5,0.003,100,98.06809135
1870,0x173bb566eb5b490c84e096c577ddd7e4620126c6,0.003,100,98.06809135
1871,0x179f0252874d5ad18c441754a1bf9cfaf790187b,0.003,100,98.06809135
1872,0x180b4278e36818c85989fe288c2dc4b6ada02669,0.003,100,98.06809135
1873,0x18a68b0179f84674d29541a1fddbc5d5d2872aab,0.003,100,98.06809135
1874,0x193cad6ccb45c8c4acc6f229917b010d79548e98,0.003,100,98.06809135
1875,0x199d06ad86a52d997fd976cc867f3e761ef0b644,0.003,100,98.06809135
1876,0x19b2100879eef637952ec3f03f4b24d2c8e80ef2,0.003,100,98.06809135
1877,0x1a91375c53958df8d090ff5b9bfa72671c3b9adc,0.003,100,98.06809135
1878,0x1b4aa37dc1250984dd1aa566fa8b70c0aebdda4e,0.003,100,98.06809135
1879,0x1b63feb6ce51e11f12417d3624ae08109c9b80db,0.003,100,98.06809135
1880,0x1b98f8cd57890bc16de42f57a768f149f86b903a,0.003,100,98.06809135
1881,0x1c4a3c70bf711ff3216ce48b1b99db8b5e429dcd,0.003,100,98.06809135
1882,0x1c80e59940eb659f2fded2530f11d468bbdb66fd,0.003,100,98.06809135
1883,0x1d67f1c91ae141fdcecd12302886dc12b52fe184,0.003,100,98.06809135
1884,0x1e34af5741a0dcd19f4e24dc2565ed889105039e,0.003,100,98.06809135
1885,0x1e5a08e3d0c6c7f2b088f6d896046be9ff258050,0.003,100,98.06809135
1886,0x1e84ac7af734a08bfe188f8f062d883806f08b3d,0.003,100,98.06809135
1887,0x1e964c3359b2d999a08535f733be69e7a4235820,0.003,100,98.06809135
1888,0x1ec03e3af3ff892a4ad23bece454b9032410d6cb,0.003,100,98.06809135
1889,0x1f7b314504b132fe8d16285bed588d69db3f7740,0.003,100,98.06809135
1890,0x1fa2482a12f8cfdc0dda4d2f0d7281cdc36c8611,0.003,100,98.06809135
1891,0x1ff3fb5ce4cdf8973276fc63d89e8fa44734f375,0.003,100,98.06809135
1892,0x212888881ab6bdad861fab5bedfe082e9dd5d085,0.003,100,98.06809135
1893,0x214fe60b7c6bbd36e27dbda8c764806c1ba3cde2,0.003,100,98.06809135
1894,0x21a753147214f516e2ffd140f697a62fcd9fefaf,0.003,100,98.06809135
1895,0x21eea3c754f2e66d17141a032154d6fb73ea7da2,0.003,100,98.06809135
1896,0x221adc88f2651c6d59cf6de561aff886616404be,0.003,100,98.06809135
1897,0x22264bc69a839740db406edf9796d79ad731f029,0.003,100,98.06809135
1898,0x2265aec78252668e1ab5f70655f206c93fc285e6,0.003,100,98.06809135
1899,0x226735ae202441b253e1e6c364131f4b8bc9f3f4,0.003,100,98.06809135
1900,0x228f2cc563bcba2790b87dcec3fcdc22b0d4b0a3,0.003,100,98.06809135
1901,0x229cf8a19ec99d693e608d98f3a1ab15dd666574,0.003,100,98.06809135
1902,0x22cd4750ca579147f305db33c638f0307b9ddc5f,0.003,100,98.06809135
1903,0x22cfa0c39d10ec55459f40832a845a4e1cda22ae,0.003,100,98.06809135
1904,0x22d3819ef71cb99a5e589aceb1df2fe36df82c39,0.003,100,98.06809135
1905,0x233239b08dc531bc0fd0532f92c43d84b724892e,0.003,100,98.06809135
1906,0x23dcca1e66d48d2d19b2a2e566bc38ee58ca7b76,0.003,100,98.06809135
1907,0x23e3c696a33bfc7d6a3d2878340402661d250ede,0.003,100,98.06809135
1908,0x245c6bcc5b60186fd83ac64c58d00b1eab711fcf,0.003,100,98.06809135
1909,0x245ea43bb5846fdcb861fa24606bcb5cdebfb7f8,0.003,100,98.06809135
1910,0x24886e8fe1f22bae4e156281dea5f7e38d0a549c,0.003,100,98.06809135
1911,0x25488cce238beadbdfb4a18ea0cde5adab56e45f,0.003,100,98.06809135
1912,0x26819b0bb4f7fe550d2100f71e0da1de055b645d,0.003,100,98.06809135
1913,0x26c2d8727528fba2ae35d6801790a84565c49cde,0.003,100,98.06809135
1914,0x26c5bc85766a4e04f0debada74e7c9c874d40034,0.003,100,98.06809135
1915,0x27e65f3ed0c689840a6dfe7d1cd9dea1691a971a,0.003,100,98.06809135
1916,0x2811902d2492a81bdf4e9a97d49f08660a09c884,0.003,100,98.06809135
1917,0x286bde13986c6cf004c32c8437778d31092d67d9,0.003,100,98.06809135
1918,0x286be58e8edebd61c9f77cac5bebc04967f30bbd,0.003,100,98.06809135
1919,0x288b55a98a9272030b465ad50d97a82db866f2d9,0.003,100,98.06809135
1920,0x289f66cee88fd8cebfbc67fa87f73497e2b18227,0.003,100,98.06809135
1921,0x29aa427fd28c2e72fde74e7be21a2d1b3367d59f,0.003,100,98.06809135
1922,0x2a4d07c25bb282b8c628294d8e5292d4e779f802,0.003,100,98.06809135
1923,0x2a5f48f14443acf79cb2166145f063e20e1a87f7,0.003,100,98.06809135
1924,0x2a6b65ad250aa93a92e6408ff6a9c89c93e6c693,0.003,100,98.06809135
